case_id,activity,timestamp,event_type,arrival_timestamp
case_136.140,g,592.153738,start,592.153738
case_1.123,s,576.886301,start,592.597071
case_1.123,c,576.886301,end,592.662464
case_116.117.fractal_72,i,563.101154,end,592.736562
case_50,y,592.770192,end,592.770192
case_6.145.fractal_88,d,592.984068,start,592.984068
case_102.103,m,589.926489,start,593.113849
case_102.104,m,591.779288,end,593.177661
case_91.92,m,593.312762,start,593.312762
case_91.92,q,570.113086,start,593.534961
case_72.74.fractal_89,c,593.372031,start,594.135388
case_81.124,f,569.191790,end,594.265902
case_91.92,p,572.122102,start,594.287969
case_53.142,k,564.988232,start,594.301646
case_50.122,m,584.790252,end,594.304220
case_91.92,m,570.113086,end,594.425502
case_91.92.fractal_73,q,568.956018,end,594.453589
case_102.103,p,572.620541,end,594.488395
case_6.146,g,594.766419,start,594.766419
case_136.140,k,565.883468,end,595.232655
case_136.141,c,593.731860,end,595.404463
case_53.120,k,595.645437,end,595.645437
case_102.103,p,589.926489,end,595.721572
case_81.124,c,585.266518,end,596.493830
case_1.123,s,587.122376,end,596.873848
case_1.123,i,567.542161,start,596.988835
case_6.145,y,592.984068,start,597.103914
case_72.74.fractal_87,a,589.454990,start,597.323627
case_102.144.fractal_90,y,597.483472,start,597.483472
case_62.fractal_70,y,584.965081,start,597.529025
case_102.103,m,597.563906,end,597.563906
case_102.144,y,583.661126,start,597.616531
case_1.123,y,598.061271,end,598.061271
case_1.123.fractal_91,m,598.224382,start,598.235964
case_102,q,581.583518,end,598.522853
case_102.103,p,589.032234,start,599.315231
case_102.104,i,598.068387,end,599.340223
case_1.123.fractal_91,i,599.313514,start,599.313514
case_102.104,a,582.137533,start,599.646861
case_91.143,i,579.687836,end,599.938180
case_136.140,k,585.732790,start,600.290761
case_102,f,599.376020,start,599.376020
case_91.92,p,573.545172,end,600.420734
case_53.142,m,593.047495,end,601.234277
case_102.104,m,588.576884,start,601.310688
case_102.104,p,576.067258,end,602.217975
case_30.fractal_75,b,600.548957,end,600.548957
case_91.143,q,587.943297,end,602.902049
case_6,m,594.766419,end,602.937816
case_1.123,a,600.629152,start,600.629152
case_136.fractal_85,c,587.499300,end,603.149358
case_50,d,590.634812,end,603.722291
case_30.fractal_75,i,600.548957,start,603.884748
case_102.104,i,591.779288,start,604.610205
case_136.141,c,584.879263,start,604.647067
case_53.120,h,601.998122,start,601.998122
case_53.120,g,601.998122,end,604.686295
case_136.141,o,584.879263,end,604.739022
case_50.122,d,578.220979,start,604.962448
case_91,g,602.862859,start,602.862859
case_72.74.fractal_87,m,589.676110,start,606.508058
case_136.fractal_85,s,587.499300,start,606.584516
case_53.142,o,578.577689,end,606.655382
case_136.141.fractal_92,d,604.017368,start,604.017368
case_30.fractal_75,b,587.970387,start,606.764904
case_136.140,g,604.029682,end,604.029682
case_6.145,a,594.116137,start,606.790360
case_72.74.fractal_89,c,596.601987,end,607.047843
case_6.145.fractal_88,d,595.471232,end,607.193043
case_50.122,a,582.689418,start,607.529084
case_6.145,y,594.116137,end,607.539371
case_1.123,c,598.224382,end,607.640823
case_1.123.fractal_91,b,604.895022,start,604.895022
case_1.123,i,598.224382,start,607.934309
case_136.fractal_85,y,604.720725,end,608.672166
case_1.123.fractal_91,i,604.895022,end,608.988250
case_136.141.fractal_92,y,604.950340,start,605.117931
case_102.104.fractal_74,p,584.617818,start,609.088873
case_136.fractal_85,a,605.004733,start,607.974289
case_102.144,a,605.637844,end,605.637844
case_91.143,m,581.504368,end,609.702519
case_136.fractal_85,y,599.646716,start,609.970850
case_50.122,k,606.886965,end,606.886965
case_136.140,o,585.732790,end,610.138254
case_91.92,p,593.312762,end,610.277237
case_102.104,c,598.726795,end,610.432442
case_102.144,a,597.483472,start,610.514902
case_1.147,b,608.709614,start,608.709614
case_102,m,583.661126,start,611.045799
case_62.fractal_70,s,584.965081,end,611.302181
case_91.92,c,609.378440,end,609.378440
case_136.140,k,592.153738,end,611.460616
case_102.144.fractal_90,d,608.881253,end,611.485438
case_136.141,a,604.017368,start,611.757779
case_72.74.fractal_87,g,609.757178,start,609.757178
case_136.141.fractal_92,d,604.950340,end,611.872204
case_53.142,a,592.443691,end,612.152607
case_50,c,592.770192,start,612.295369
case_50,o,610.627998,start,610.627998
case_6.145,d,589.967828,start,612.371172
case_136.140,k,610.701570,start,612.271076
case_6.145,d,592.984068,end,612.519482
case_136.140,g,611.031005,start,611.031005
case_136.140,o,610.701570,end,612.619168
case_72.74,g,585.985972,end,612.625129
case_62.fractal_70,s,583.624386,start,612.656699
case_1.123,c,598.061271,start,612.772430
case_1.123,m,604.901358,start,612.795784
case_136.141.fractal_92,y,611.317053,end,613.047230
case_136.140,o,604.029682,start,613.051379
case_50,o,612.394337,end,612.394337
case_50.122,m,584.635599,start,613.278913
case_53.142,m,592.443691,start,613.301584
case_136.fractal_85,s,599.646716,end,613.353208
case_1,h,608.709614,start,613.626951
case_102.104,c,598.068387,start,613.630159
case_102.104.fractal_74,p,612.436157,start,612.436157
case_102.144,m,612.820421,end,612.820421
case_102.144,f,612.820421,start,612.820421
case_6.145.fractal_93,y,613.353151,end,613.353151
case_6.145.fractal_93,a,613.353151,start,613.353151
case_91.92,i,599.932337,start,613.643894
case_50.122,h,595.537376,start,613.658571
case_50.122,g,613.665172,end,613.665172
case_1.123,d,590.152111,start,613.801752
case_50.122,g,595.537376,end,614.291471
case_53.120,h,614.553159,end,614.553159
case_1.123,i,600.629152,end,614.614530
case_6.145,m,607.002344,start,614.846193
case_50.122,o,584.790252,start,614.871917
case_50,k,612.394337,start,614.883945
case_1.123,a,604.901358,end,615.166200
case_102.103,q,589.032234,end,615.292346
case_91,k,602.862859,end,615.734357
case_102.144,f,615.760439,end,615.760439
case_102.103,m,615.926845,start,615.926845
case_136.140,g,616.727657,end,616.727657
case_6.145.fractal_93,y,612.419657,start,617.050366
case_136.141,f,593.731860,start,617.904987
case_136.141.fractal_92,a,617.652474,start,617.652474
case_102.103,m,587.740953,end,618.178583
case_1.123,y,591.449830,start,618.262003
case_91,o,618.274604,start,618.274604
case_72.74.fractal_87,a,589.676110,end,618.331767
case_102.103,q,597.563906,start,618.529122
case_102.103,f,618.799158,start,618.799158
case_102.104.fractal_74,m,601.619224,end,618.820039
case_102.104.fractal_74,q,612.436157,end,618.982770
case_102,m,599.376020,end,619.183168
case_1.147,i,609.857550,start,619.475403
case_6.146,k,604.125962,start,619.540874
case_72.74,c,593.372031,end,619.632453
case_1.123.fractal_91,m,599.313514,end,619.897819
case_102.103,q,609.691391,end,620.150390
case_102.144.fractal_90,y,602.383919,end,620.693394
case_116,p,615.346300,start,620.784081
case_50,y,590.634812,start,620.860434
case_53.120,k,620.887978,end,620.887978
case_50.148,o,612.394337,start,620.955776
case_1.123,d,591.449830,end,622.013844
case_102.103,a,622.709872,end,622.709872
case_1.123.fractal_91,i,620.470313,start,623.264516
case_136.141,a,611.314249,end,623.355915
case_72.74.fractal_87,o,623.362449,start,623.362449
case_102.144,a,623.381758,end,623.381758
case_50.122,k,599.337890,start,623.735539
case_53.120,g,595.645437,start,623.769409
case_6.145.fractal_93,a,623.979000,end,623.979000
case_53.120,k,624.290109,start,624.290109
case_102.104.fractal_74,m,624.491450,start,624.491450
case_102.103.fractal_94,k,621.685686,end,624.780219
case_50.148,o,614.855861,end,624.873277
case_1,m,608.709614,end,625.047728
case_91.92,c,603.464796,start,625.097636
case_50,c,610.627998,end,625.246564
case_72.74.fractal_87,g,623.362449,end,625.375946
case_72.74.fractal_87,m,601.826183,end,625.500911
case_136.141,d,625.597037,end,625.597037
case_136.141,a,625.597037,start,625.597037
case_102.144,d,597.483472,end,625.629843
case_150,a,177.395636,start,177.395636
case_150,a,192.877149,end,192.877149
case_150.151,m,192.877149,start,199.208177
case_150,m,192.877149,start,205.926023
case_150,m,193.780198,end,205.353465
case_150,q,193.780198,start,217.368808
case_150.151,m,202.788425,end,202.788425
case_150,q,223.143478,end,225.226643
case_150,p,223.143478,start,223.143478
case_150,p,279.431975,end,299.469441
case_150,m,279.431975,start,279.431975
case_150,m,303.130785,end,323.391539
case_150.fractal_95,a,303.130785,start,303.130785
case_150.152,d,303.130785,start,314.445740
case_150.152,d,305.935911,end,305.935911
case_150.152,c,305.935911,start,305.935911
case_150.152,c,306.942137,end,331.348996
case_150.152,s,306.942137,start,306.942137
case_150.152,s,307.401464,end,307.401464
case_150.152,y,307.401464,start,307.401464
case_150.fractal_95,a,315.896700,end,345.725903
case_150.fractal_95,m,315.896700,start,338.667873
case_150.152,y,316.562471,end,316.562471
case_150.152,d,316.562471,start,346.072146
case_150.fractal_95,m,316.641346,end,319.173244
case_150.fractal_95,q,316.641346,start,336.115892
case_150.152,d,317.541725,end,345.319850
case_150.152,y,317.541725,start,317.541725
case_150.152,y,325.052506,end,340.412006
case_150.152,d,325.052506,start,350.144998
case_150.152,d,330.039759,end,330.039759
case_150.152,c,330.039759,start,348.622496
case_150.152,c,336.523448,end,357.437456
case_153,c,179.616154,start,209.655008
case_153,c,213.082869,end,233.193989
case_153.154,p,213.082869,start,213.082869
case_153.154,p,226.102463,end,230.593162
case_153.154,m,226.102463,start,226.637729
case_153.154,m,235.488501,end,240.608510
case_153.154,q,235.488501,start,239.765644
case_153.154,q,244.661944,end,253.720938
case_153.154,p,244.661944,start,244.661944
case_153.154,p,244.769524,end,261.087500
case_153.154,m,244.769524,start,272.039500
case_153.154,m,251.556607,end,267.786360
case_153.154,q,251.556607,start,251.556607
case_153.154,q,266.112926,end,273.000960
case_153.154,p,266.112926,start,295.465402
case_153.154,p,268.653021,end,297.180884
case_153.154,m,268.653021,start,268.653021
case_153.154,m,271.610924,end,273.658822
case_153.154,q,271.610924,start,271.610924
case_153.154,q,280.584958,end,306.014786
case_153.154,p,280.584958,start,291.744251
case_153.154,p,292.637654,end,292.637654
case_153.154.fractal_96,p,292.637654,start,302.671409
case_153.154,m,292.637654,start,319.559897
case_153.154.fractal_96,p,303.373493,end,303.373493
case_153.154.fractal_96,m,303.373493,start,303.373493
case_153.154,m,305.015338,end,333.094619
case_153.154,f,305.015338,start,313.267815
case_153.154.fractal_96,m,311.113135,end,311.113135
case_153.154.fractal_96,q,311.113135,start,323.199177
case_153.154,f,314.748595,end,340.454754
case_153.154,c,314.748595,start,314.748595
case_153.154,c,315.791247,end,334.517456
case_153.154,s,315.791247,start,323.640833
case_153.154,s,318.607687,end,331.177324
case_153.154,y,318.607687,start,318.607687
case_153.154.fractal_96,q,318.677473,end,318.677473
case_153.154.fractal_96,p,318.677473,start,326.739348
case_153.154.fractal_96,p,318.766182,end,345.882081
case_153.154.fractal_96,m,318.766182,start,318.766182
case_153.154,y,319.690085,end,323.796334
case_153.154,d,319.690085,start,343.166357
case_153.154.fractal_96,m,324.362749,end,330.764770
case_153.154.fractal_96,q,324.362749,start,350.539078
case_153.154.fractal_96,q,336.365759,end,365.319265
case_153.154.fractal_96,p,336.365759,start,358.743112
case_153.154,d,336.761556,end,354.676655
case_153.154,c,336.761556,start,346.717759
case_153.154.fractal_96,p,338.460298,end,368.063347
case_153.154.fractal_96,m,338.460298,start,344.232110
case_153.154,c,338.479657,end,354.759494
case_155,a,186.590341,start,186.590341
case_155,a,188.045401,end,195.971420
case_155,m,188.045401,start,188.045401
case_155,m,283.007115,end,309.640531
case_155,q,283.007115,start,283.007115
case_155,q,286.100966,end,305.275235
case_155,p,286.100966,start,288.777596
case_150.fractal_95,q,340.854041,end,362.900742
case_150.fractal_95,p,340.854041,start,352.367423
case_153.154.fractal_96,m,340.899358,end,354.323445
case_153.154.fractal_96,q,340.899358,start,362.591090
case_153.154.fractal_96,q,348.299265,end,362.925157
case_153.154.fractal_96,p,348.299265,start,352.417294
case_153.154.fractal_96,p,358.237809,end,362.907138
case_155,p,363.026939,end,390.744648
case_155.fractal_97,a,363.026939,start,384.387647
case_155.156,i,363.026939,start,370.308724
case_155,m,363.026939,start,380.482190
case_155.fractal_97,a,364.226769,end,393.537601
case_155.fractal_97,m,364.226769,start,364.226769
case_155.156,i,364.718506,end,366.245701
case_155.156,b,364.718506,start,393.204958
case_155.156,b,368.431732,end,368.431732
case_155.156.fractal_98,i,368.431732,start,387.223288
case_155.156,i,368.431732,start,373.888352
case_155.156.fractal_98,i,369.826583,end,372.491827
case_155.156.fractal_98,b,369.826583,start,369.826583
case_155.156.fractal_98,b,372.888475,end,372.888475
case_155.156,i,373.849135,end,373.849135
case_155.156,c,373.849135,start,392.721441
case_155,m,376.324223,end,389.976932
case_155,q,376.324223,start,378.328788
case_155.156,c,386.069485,end,416.220446
case_155.156,i,386.069485,start,386.069485
case_155.156,i,387.198924,end,387.198924
case_155.156,b,387.198924,start,395.069954
case_150.fractal_95,p,387.269025,end,390.805820
case_150.fractal_95,m,387.269025,start,387.553432
case_155,q,390.164820,end,390.164820
case_155.157,f,390.164820,start,390.164820
case_155,p,390.164820,start,396.194715
case_155.156,b,394.699135,end,406.547573
case_155.156,i,394.699135,start,424.839205
case_155,p,395.777937,end,417.711204
case_155,m,395.777937,start,395.777937
case_155.157,f,400.740119,end,412.927575
case_155.157,a,400.740119,start,424.194967
case_155.157,a,405.963235,end,436.291817
case_155.157,m,405.963235,start,405.963235
case_150.fractal_95,m,406.810849,end,406.810849
case_155.157,m,408.697617,end,418.941797
case_155.157,q,408.697617,start,424.110202
case_155.156,i,415.904475,end,444.202611
case_155.156,a,415.904475,start,441.576584
case_155,m,420.344650,end,431.903611
case_155.158,b,420.344650,start,420.344650
case_155,q,420.344650,start,425.775179
case_155.157,q,423.144360,end,426.113145
case_155.157,p,423.144360,start,423.144360
case_155.158,b,427.514136,end,427.514136
case_155.158,i,427.514136,start,444.608399
case_155.158,i,429.308986,end,459.810665
case_155.158,a,429.308986,start,453.633797
case_155.158,a,430.890404,end,430.890404
case_155.158,m,430.890404,start,459.156968
case_155.157,p,437.499971,end,449.669312
case_155.157,m,437.499971,start,442.269652
case_155.156,a,438.160882,end,438.160882
case_155.156,m,438.160882,start,456.266269
case_155.158,m,439.143440,end,458.612209
case_155.158,q,439.143440,start,453.281106
case_155.156,m,440.850878,end,443.171726
case_155.156,s,440.850878,start,466.319502
case_155.157,m,441.255995,end,463.849000
case_155.157,s,441.255995,start,456.200426
case_155.fractal_97,m,442.531337,end,462.613787
case_155.fractal_97,q,442.531337,start,455.940840
case_155.157,s,445.017283,end,445.017283
case_155.157,y,445.017283,start,456.258269
case_155.fractal_97,q,445.082499,end,471.300773
case_155.fractal_97,p,445.082499,start,470.255895
case_155.158,q,450.659212,end,450.659212
case_155.158,p,450.659212,start,478.307141
case_155.158,p,451.778702,end,451.778702
case_155.158,m,451.778702,start,472.247402
case_155.158,m,452.874821,end,452.874821
case_155.158,q,452.874821,start,462.060820
